"UniqueID","Year","Breed","Breedclean","Age","Agenum","Gender","SpayNeuter","Borough","ZipCode"
2339,"2015","American Pit Bull Mix / Pit Bull Mix","Pit bull","4",4,"M","false","Bronx","10456"
2340,"2015","American Pit Bull Mix / Pit Bull Mix","Pit bull","1",1,"M","false","Bronx","10456"
2343,"2015","Siberian Husky","Husky","5",5,"M","false","Bronx","10463"
2345,"2015","Cocker Spaniel","Spaniel","1",1,"M","false","Bronx","10467"
2347,"2015","Jack Russ","Terrier","3",3,"M","true","Bronx","10464"
2348,"2015","Bichon Frise","Other","1",1,"M","false","Bronx","10458"
2352,"2015","American Staffordshire Terrier","Terrier","3",3,"M","false","Bronx","10456"
2355,"2015","Bull Dog, English","Bull dog","3",3,"M","true","Bronx","10461"
2359,"2015","English Cocker Spaniel","Spaniel","1",1,"M","false","Bronx","10473"
2369,"2015","AUSTRALIAN BORDER COLLIE","Other","4",4,"M","true","Bronx","10470"
2370,"2015","POODLE","Poodle","8",8,"M","false","Bronx","10458"
2371,"2015","TERRIER MIX","Terrier","2",2,"M","false","Bronx","10460"
2373,"2015","American Pit Bull Terrier/Pit Bull","Pit bull","4",4,"M","false","Bronx","10472"
2375,"2015","Pit Bull","Pit bull","1",1,"F","false","Bronx","10472"
2376,"2015","Pit Bull","Pit bull","1",1,"M","false","Bronx","10474"
2377,"2015","POODLE","Poodle","2",2,"F","false","Bronx","10462"
2379,"2015","POINTER X","Other","10",10,"M","true","Bronx","10458"
2380,"2015","CHIHUAHUA SHORTHAIR/ JACK RUSSELL TERRIER","Chihuahua","3",3,"M","false","Bronx","10452"
2383,"2015","Mastiff, Bull","Bull dog","4",4,"F","true","Bronx","10463"
2392,"2015","Bull Dog, French","Bull dog","4",4,"F","true","Bronx","10465"
2393,"2015","Lhasa Apso","Other","4",4,"F","true","Bronx","10461"
2395,"2015","Pit Bull","Pit bull","9 M",0,"F","false","Bronx","10451"
2399,"2015","MINI PINSCHER/ CHIHUAHUA","Chihuahua","2",2,"M","false","Bronx","10472"
2401,"2015","CHIHUAHUA MIX","Chihuahua","8",8,"M","true","Bronx","10466"
2402,"2015","Yorkshire Terrier","Terrier","5",5,"F","true","Bronx","10472"
2403,"2015","Australian Shepherd","Other","5",5,"M","true","Bronx","10463"
2408,"2015","American Pit Bull Terrier/Pit Bull","Pit bull","5",5,"M","false","Bronx","10455"
2411,"2015","Pit Bull","Pit bull","2",2,"M","false","Bronx","10460"
2414,"2015","Shih Tzu","Shih tzu","2",2,"M","false","Bronx","10467"
2416,"2015","Shih Tzu","Shih tzu","1",1,"M","true","Bronx","10454"
2421,"2015","Pointer","Other","10",10,"M","true","Bronx","10458"
2426,"2015","Pit Bull","Pit bull","1",1,"M","true","Bronx","10453"
2430,"2015","Pit Bull","Pit bull","1",1,"F","false","Bronx","10451"
2431,"2015","Bichon Frise","Other","14",14,"M","false","Bronx","10458"
2432,"2015","Chihuahua","Chihuahua","6M",0,"M","false","Bronx","10456"
2433,"2015","Pit Bull","Pit bull","5",5,"M","false","Bronx","10473"
2434,"2015","Pit Bull","Pit bull","5",5,"M","false","Bronx","10473"
2438,"2015","Pit Bull","Pit bull","8",8,"M","false","Bronx","10456"
2439,"2015","Chihuahua","Chihuahua","12",12,"F","false","Bronx","10474"
2448,"2015","Pit Bull","Pit bull","10M",0,"M","false","Bronx","10465"
2452,"2015","Pekingese","Other","4",4,"M","false","Bronx","10468"
2455,"2015","Saint Bernard","Other","4",4,"M","true","Bronx","10465"
2456,"2015","Chihuahua","Chihuahua","2",2,"F","true","Bronx","10473"
2459,"2015","Pit Bull","Pit bull","2",2,"F","false","Bronx","10457"
2461,"2015","Pit Bull","Pit bull","5",5,"M","false","Bronx","10462"
2463,"2015","Labrador Retriever","Retriever","5",5,"M","true","Bronx","10464"
2466,"2015","BORDER COLLIE & AUSTRALIAN BLUE HEELER","Other","1",1,"M","false","Bronx","10465"
2471,"2015","RED NOSE PIT","Pit bull","2",2,"M","true","Bronx","10458"
2474,"2015","American Pit Bull Terrier/Pit Bull","Pit bull","1",1,"F","true","Bronx","10458"
2475,"2015","Pit Bull","Pit bull","1",1,"F","true","Bronx","10465"
2479,"2015","STAFFORDSHIRE TERRIER","Terrier","3",3,"M","false","Bronx","10460"
2482,"2015","American Pit Bull Mix / Pit Bull Mix","Pit bull","4",4,"F","true","Bronx","10463"
2487,"2015","Chihuahua Crossbreed","Chihuahua","4",4,"M","false","Bronx","10471"
2488,"2015","Pit Bull","Pit bull","2",2,"M","false","Bronx","10456"
2489,"2015","Pit Bull","Pit bull","2",2,"M","false","Bronx","10456"
2490,"2015","Pit Bull","Pit bull","2",2,"M","false","Bronx","10456"
2493,"2015","Beagle","Beagle","1",1,"F","false","Bronx","10467"
2494,"2015","Pit Bull","Pit bull","2",2,"M","false","Bronx","10456"
2497,"2015","Pit Bull","Pit bull","2",2,"F","true","Bronx","10455"
2499,"2015","Basset Hound","Other","4",4,"M","true","Bronx","10459"
2500,"2015","Chihuahua","Chihuahua","2",2,"M","true","Bronx","10456"
2503,"2015","Maltese","Maltese","8M",0,"M","false","Bronx","10458"
2505,"2015","Pit Bull","Pit bull","4",4,"M","true","Bronx","10453"
2506,"2015","Maltese","Maltese","11 M",0,"F","false","Bronx","10472"
2513,"2015","Maltese","Maltese","2",2,"M","true","Bronx","10460"
2514,"2015","SHIH TZU/POODLE","Shih tzu","6",6,"M","false","Bronx","10462"
2521,"2015","POODLE- X","Poodle","6",6,"M","true","Bronx","10461"
2525,"2015","Pit Bull","Pit bull","5",5,"M","false","Bronx","10456"
2526,"2015","Yorkshire Terrier","Terrier","3",3,"F","false","Bronx","10470"
2533,"2015","Pit Bull","Pit bull","2",2,"M","false","Bronx","10460"
2538,"2015","BEAGLE/ ENG SPRINGER SPANIEL","Spaniel","1",1,"F","true","Bronx","10457"
2540,"2015","Maltese","Maltese","4",4,"M","true","Bronx","10453"
2543,"2015","SHIH TZU/ YORKSHIRE TERR","Shih tzu","5",5,"M","false","Bronx","10460"
2552,"2015","Golden Retriever","Retriever","11",11,"F","true","Bronx","10463"
2559,"2015","Beagle","Beagle","9",9,"M","false","Bronx","10467"
2560,"2015","MASTIFF","Other","3",3,"M","false","Bronx","10460"
2562,"2015","Pit Bull","Pit bull","2",2,"M","false","Bronx","10456"
2566,"2015","Mastiff, Bull","Bull dog","7",7,"M","false","Bronx","10458"
2567,"2015","TERRIER/ YORKIE","Terrier","2",2,"F","false","Bronx","10458"
2568,"2015","American Pit Bull Mix / Pit Bull Mix","Pit bull","2",2,"F","false","Bronx","10460"
2569,"2015","American Staffordshire Terrier","Terrier","4",4,"M","false","Bronx","10460"
2571,"2015","Jack Russ","Terrier","11",11,"M","true","Bronx","10470"
2575,"2015","BLACK MOUTH CUR","Other","3",3,"M","true","Bronx","10465"
2576,"2015","BLACK MOUTH CUR","Other","3",3,"M","true","Bronx","10465"
2583,"2015","JACK RUSS/BULLY PIT BULL","Pit bull","4",4,"M","false","Bronx","10459"
2590,"2015","American Pit Bull Terrier/Pit Bull","Pit bull","4",4,"M","true","Bronx","10472"
2591,"2015","AKITA/CHOW CHOW","Other","2",2,"M","false","Bronx","10459"
2592,"2015","Pit Bull","Pit bull","2",2,"M","false","Bronx","10456"
2593,"2015","Pit Bull","Pit bull","7",7,"M","false","Bronx","10469"
2606,"2015","Pit Bull","Pit bull","7",7,"M","false","Bronx","10463"
2608,"2015","Shih Tzu","Shih tzu","4",4,"M","false","Bronx","10467"
2613,"2015","Chihuahua","Chihuahua","7",7,"F","false","Bronx","10460"
2614,"2015","Beagle","Beagle","6",6,"M","true","Bronx","10461"
2619,"2015","Chihuahua","Chihuahua","5",5,"M","false","Bronx","10452"
2620,"2015","Saint Bernard","Other","4",4,"M","false","Bronx","10471"
2624,"2015","Bull dog","Bull dog","1",1,"M","true","Bronx","10459"
2625,"2015","Pit Bull","Pit bull","4",4,"M","true","Bronx","10458"
2627,"2015","Bull Dog, English","Bull dog","1",1,"M","true","Bronx","10459"
2631,"2015","AUSTRALIAN SHEP/DALMATION/PITBULL","Pit bull","3",3,"M","true","Bronx","10472"
2633,"2015","BEAGLE/BLUETICK HOUND","Beagle","8M",0,"M","false","Bronx","10465"
2637,"2015","German Shepherd","German shepherd","5",5,"F","true","Bronx","10469"
2641,"2015","Shih Tzu","Shih tzu","4",4,"M","false","Bronx","10458"
2642,"2015","Pit Bull","Pit bull","4",4,"M","false","Bronx","10457"
2643,"2015","Pit Bull","Pit bull","4",4,"M","false","Bronx","10455"
2645,"2015","Chihuahua","Chihuahua","2",2,"M","false","Bronx","10460"
2652,"2015","Shih Tzu","Shih tzu","2",2,"F","false","Bronx","10475"
2654,"2015","RAT TERRIER","Terrier","11",11,"M","false","Bronx","10467"
2657,"2015","Bull dog","Bull dog","11",11,"F","true","Bronx","10461"
2663,"2015","Cocker Spaniel","Spaniel","6",6,"F","false","Bronx","10465"
2666,"2015","Pit Bull","Pit bull","3",3,"M","false","Bronx","10453"
2676,"2015","Shih Tzu","Shih tzu","5",5,"M","false","Bronx","10468"
2682,"2015","SCHNAUZER/MALTESE","Maltese","4",4,"M","true","Bronx","10463"
2683,"2015","Lhasa Apso","Other","6.5 YRS",6,"F","false","Bronx","10467"
2687,"2015","American Pit Bull Mix / Pit Bull Mix","Pit bull","3",3,"F","false","Bronx","10458"
2688,"2015","American Pit Bull Mix / Pit Bull Mix","Pit bull","3",3,"M","false","Bronx","10458"
2689,"2015","Pit Bull","Pit bull","5",5,"M","false","Bronx","10454"
2691,"2015","American Pit Bull Mix / Pit Bull Mix","Pit bull","3",3,"U","false","Bronx","10458"
2698,"2015","CHIHUAHUA- X","Chihuahua","1",1,"F","false","Bronx","10462"
2701,"2015","CATTLE DOG","Other","4",4,"M","true","Bronx","10476"
2707,"2015","Bull dog","Bull dog","3",3,"F","true","Bronx","10458"
2710,"2015","Pit Bull","Pit bull","1",1,"M","false","Bronx","10470"
2714,"2015","American Pit Bull Terrier/Pit Bull","Pit bull","10",10,"F","false","Bronx","10465"
2715,"2015","BLUE NOSE PIT BULL","Pit bull","3",3,"M","true","Bronx","10465"
2718,"2015","Bull dog","Bull dog","2",2,"M","false","Bronx","10459"
2720,"2015","Shih Tzu","Shih tzu","1",1,"M","false","Bronx","10465"
2722,"2015","Shih Tzu","Shih tzu","4",4,"F","false","Bronx","10465"
2725,"2015","Rottweiler","Other","6",6,"M","true","Bronx","10471"
2728,"2015","Pit Bull","Pit bull","2",2,"F","false","Bronx","10467"
2730,"2015","Pit Bull","Pit bull","5",5,"F","true","Bronx","10467"
2731,"2015","PIT BULL MIXED","Pit bull","5",5,"F","true","Bronx","10467"
2734,"2015","Pit Bull","Pit bull","4",4,"M","false","Bronx","10473"
2744,"2015","Pit Bull","Pit bull","1",1,"M","false","Bronx","10470"
2747,"2015","Pit Bull","Pit bull","3",3,"M","true","Bronx","10466"
2753,"2015","Chihuahua","Chihuahua","6",6,"M","false","Bronx","10461"
2758,"2015","Shih Tzu","Shih tzu","16",16,"M","true","Bronx","10455"
2760,"2015","Chihuahua","Chihuahua","13",13,"M","true","Bronx","10454"
2761,"2015","American Pit Bull Terrier/Pit Bull","Pit bull","2",2,"M","false","Bronx","10473"
2764,"2015","Maltese","Maltese","1",1,"M","false","Bronx","10456"
2767,"2015","American Pit Bull Mix / Pit Bull Mix","Pit bull","2",2,"M","true","Bronx","10462"
2769,"2015","Yorkshire Terrier","Terrier","1",1,"M","false","Bronx","10472"
2770,"2015","POODLE CHIHUAHUA","Chihuahua","6",6,"F","true","Bronx","10466"
2773,"2015","American Pit Bull Terrier/Pit Bull","Pit bull","3",3,"M","true","Bronx","10463"
2774,"2015","German Shepherd Crossbreed","German shepherd","6",6,"M","true","Bronx","10473"
2775,"2015","Pit Bull","Pit bull","2",2,"M","false","Bronx","10464"
2776,"2015","Pit Bull","Pit bull","1",1,"F","true","Bronx","10464"
2777,"2015","Pit Bull","Pit bull","5",5,"M","false","Bronx","10460"
2778,"2015","American Pit Bull Mix / Pit Bull Mix","Pit bull","4",4,"M","false","Bronx","10454"
2780,"2015","Pit Bull","Pit bull","8",8,"F","true","Bronx","10470"
2789,"2015","YORKY-POODLE","Poodle","2",2,"U","false","Bronx","10453"
2792,"2015","American Pit Bull Mix / Pit Bull Mix","Pit bull","4",4,"M","true","Bronx","10472"
2793,"2015","Wheaton Terrier","Terrier","2",2,"M","false","Bronx","10463"
2795,"2015","Silky Terrier","Terrier","6",6,"M","true","Bronx","10463"
2800,"2015","Chihuahua","Chihuahua","2",2,"F","false","Bronx","10458"
2801,"2015","Pit Bull","Pit bull","2",2,"M","false","Bronx","10473"
2802,"2015","Labrador Retriever Crossbreed","Retriever","10",10,"F","false","Bronx","10465"
2804,"2015","American Pit Bull Mix / Pit Bull Mix","Pit bull","1",1,"M","false","Bronx","10467"
2811,"2015","Pit Bull","Pit bull","5",5,"F","false","Bronx","10468"
2815,"2015","Poodle, Toy","Poodle","3",3,"M","false","Bronx","10458"
2818,"2015","American Pit Bull Mix / Pit Bull Mix","Pit bull","2",2,"M","false","Bronx","10453"
2822,"2015","Beagle Crossbreed","Beagle","6",6,"M","true","Bronx","10467"
2823,"2015","Beagle Crossbreed","Beagle","6",6,"M","true","Bronx","10467"
2825,"2015","Pit Bull","Pit bull","3M",0,"F","false","Bronx","10458"
2829,"2015","Chihuahua Crossbreed","Chihuahua","7",7,"F","false","Bronx","10453"
2830,"2015","Pit Bull","Pit bull","1",1,"F","true","Bronx","10451"
2832,"2015","American Pit Bull Mix / Pit Bull Mix","Pit bull","3",3,"M","false","Bronx","10457"
2838,"2015","Pit Bull","Pit bull","3",3,"M","false","Bronx","10463"
2839,"2015","Schnauzer, Miniature","Other","3",3,"M","true","Bronx","10467"
2841,"2015","American Pit Bull Mix / Pit Bull Mix","Pit bull","1",1,"F","false","Bronx","10455"
2842,"2015","American Pit Bull Mix / Pit Bull Mix","Pit bull","1",1,"F","false","Bronx","10455"
2846,"2015","Pit Bull","Pit bull","2",2,"M","false","Bronx","10468"
2852,"2015","Labrador Retriever Crossbreed","Retriever","2",2,"M","false","Bronx","10466"
2853,"2015","Bichon Frise","Other","12",12,"F","true","Bronx","10466"
2855,"2015","Beagle","Beagle","2",2,"M","false","Bronx","10462"
2856,"2015","GERMAN SHEP/ ROTTWEILER","Other","10M",0,"M","false","Bronx","10467"
2860,"2015","Maltese","Maltese","2",2,"M","false","Bronx","10451"
2861,"2015","Pit Bull","Pit bull","1",1,"M","false","Bronx","10473"
2863,"2015","Yorkshire Terrier","Terrier","6",6,"M","true","Bronx","10471"
2865,"2016","Shih Tzu","Shih tzu","3",3,"M","false","Bronx","10453"
2866,"2015","American Pit Bull Mix / Pit Bull Mix","Pit bull","3",3,"F","false","Bronx","10468"
2867,"2015","Mixed/Other","Other","7",7,"M","true","Bronx","10467"
2869,"2016","American Pit Bull Mix / Pit Bull Mix","Pit bull","3",3,"M","false","Bronx","10473"
2871,"2015","Pit Bull","Pit bull","7",7,"F","true","Bronx","10466"
2874,"2016","Chow Chow","Other","1",1,"M","false","Bronx","10467"
2875,"2016","Bull dog","Bull dog","1",1,"M","false","Bronx","10472"
2880,"2016","German Shepherd","German shepherd","3",3,"M","false","Bronx","10463"
2881,"2015","Pit Bull","Pit bull","12",12,"M","false","Bronx","10456"
2882,"2016","PARSON TERR","Other","7",7,"M","false","Bronx","10469"
2885,"2016","American Pit Bull Mix / Pit Bull Mix","Pit bull","3",3,"M","false","Bronx","10468"
2886,"2016","Pit Bull","Pit bull","3",3,"M","false","Bronx","10467"
2887,"2016","Irish Terrier","Terrier","4",4,"F","true","Bronx","10472"
2890,"2016","Pit Bull","Pit bull","1",1,"M","false","Bronx","10467"
2891,"2016","Chihuahua","Chihuahua","11M",0,"F","false","Bronx","10469"
2893,"2016","Shih Tzu","Shih tzu","6",6,"M","false","Bronx","10459"
2895,"2016","Shih Tzu","Shih tzu","1",1,"M","true","Bronx","10473"
2897,"2016","Pit Bull","Pit bull","3",3,"M","false","Bronx","10460"
2905,"2016","Maltese","Maltese","2",2,"M","true","Bronx","10460"
2907,"2016","Jack Russ","Terrier","4",4,"M","false","Bronx","10452"
2908,"2016","Pekingese","Other","6",6,"F","true","Bronx","10453"
2911,"2016","Bull Dog, English","Bull dog","4",4,"M","true","Bronx","10454"
2912,"2016","Bull Terrier","Terrier","8",8,"M","true","Bronx","10461"
2913,"2016","Maltese","Maltese","14",14,"M","true","Bronx","10463"
2914,"2016","Schipperkee","Other","12",12,"M","true","Bronx","10458"
2916,"2016","Labrador Retriever","Retriever","8",8,"M","true","Bronx","10465"
2918,"2016","Shih Tzu","Shih tzu","3",3,"M","false","Bronx","10460"
2920,"2016","Pit Bull","Pit bull","1",1,"M","true","Bronx","10453"
2921,"2016","Chihuahua","Chihuahua","4",4,"M","false","Bronx","10456"
2924,"2016","Puli","Other","8",8,"M","false","Bronx","10468"
2925,"2016","CHIHUAHUA/SHIH TZU X","Shih tzu","1",1,"M","false","Bronx","10452"
2930,"2016","Pit Bull","Pit bull","2",2,"F","false","Bronx","10465"
2934,"2016","Pit Bull","Pit bull","11",11,"M","true","Bronx","10463"
2936,"2016","Yorkshire Terrier","Terrier","7",7,"M","true","Bronx","10453"
2938,"2016","Chihuahua","Chihuahua","7",7,"F","false","Bronx","10453"
2942,"2016","Siberian Husky","Husky","3",3,"M","false","Bronx","10465"
2943,"2016","Pit Bull","Pit bull","2",2,"M","true","Bronx","10465"
2944,"2016","AUST TERRIER/ YORKIE","Terrier","5",5,"M","true","Bronx","10460"
2946,"2016","DACHSHUND/ CHIHUAHUA","Chihuahua","3",3,"M","true","Bronx","10457"
2947,"2016","Pit Bull","Pit bull","3",3,"M","false","Bronx","10475"
2949,"2016","Siberian Husky","Husky","11",11,"M","true","Bronx","10461"
2952,"2016","SHAR-PEI/PIT BULL","Pit bull","2",2,"F","true","Bronx","10454"
2955,"2016","Rottweiler","Other","2",2,"M","false","Bronx","10462"
2956,"2016","Chow Chow","Other","5",5,"M","false","Bronx","10473"
2961,"2016","Schnauzer, Standard","Other","6",6,"M","false","Bronx","10461"
2964,"2016","CHIHUAHUA/PUG X","Chihuahua","5",5,"M","false","Bronx","10468"
2969,"2016","Shar-Pei, Chinese","Other","1",1,"F","false","Bronx","10456"
2970,"2016","AUSTRALIAN SHEEP DOG","Other","3",3,"M","true","Bronx","10461"
2972,"2016","Chihuahua Crossbreed","Chihuahua","4",4,"F","true","Bronx","10458"
2974,"2016","Pit Bull","Pit bull","1",1,"M","false","Bronx","10460"
2978,"2016","Pit Bull","Pit bull","1",1,"F","true","Bronx","10468"
2979,"2016","Pit Bull","Pit bull","5",5,"F","false","Bronx","10454"
2983,"2016","Staffordshire Bull Terrier","Terrier","4",4,"F","false","Bronx","10466"
2984,"2016","Lhasa Apso","Other","7",7,"M","true","Bronx","10463"
2985,"2016","Shih Tzu","Shih tzu","3",3,"M","false","Bronx","10466"
2986,"2016","Pit Bull","Pit bull","2",2,"M","false","Bronx","10457"
2987,"2016","American Staffordshire Terrier","Terrier","6",6,"M","false","Bronx","10454"
2988,"2016","Staffordshire Bull Terrier","Terrier","3",3,"F","false","Bronx","10469"
2989,"2016","Pit Bull","Pit bull","1",1,"M","false","Bronx","10460"
2991,"2016","Pit Bull","Pit bull","6",6,"M","false","Bronx","10454"
2995,"2016","Chihuahua","Chihuahua","3",3,"F","false","Bronx","10468"
2997,"2016","Poodle, Standard","Poodle","9WK",0,"M","false","Bronx","10463"
2999,"2016","Lhasa Apso","Other","2",2,"M","false","Bronx","10466"
3002,"2016","Cocker Spaniel","Spaniel","4",4,"M","true","Bronx","10452"
3004,"2016","Chihuahua","Chihuahua","1",1,"M","true","Bronx","10462"
3005,"2016","Shih Tzu","Shih tzu","2",2,"M","false","Bronx","10457"
3007,"2016","Pit Bull","Pit bull","1",1,"F","false","Bronx","10466"
3011,"2016","MUTT","Other","4",4,"M","true","Bronx","10462"
3012,"2016","Pit Bull","Pit bull","4",4,"M","true","Bronx","10454"
3013,"2016","Pit Bull","Pit bull","1",1,"U","false","Bronx","10467"
3014,"2016","Mastiff, Bull","Bull dog","4",4,"M","true","Bronx","10459"
3015,"2016","Yorkshire Terrier","Terrier","3",3,"M","true","Bronx","10461"
3018,"2016","Silky Terrier","Terrier","14",14,"F","true","Bronx","10465"
3022,"2016","Yorkshire Terrier Crossbreed","Terrier","3M",0,"M","false","Bronx","10453"
3023,"2016","Chihuahua","Chihuahua","7",7,"M","true","Bronx","10462"
3025,"2016","Pit Bull","Pit bull","6",6,"M","false","Bronx","10460"
3026,"2016","Pit Bull","Pit bull","3",3,"U","true","Bronx","10465"
3029,"2016","Pit Bull","Pit bull","2",2,"M","false","Bronx","10452"
3031,"2016","Pit Bull","Pit bull","10M",0,"M","false","Bronx","10407"
3034,"2016","Pit Bull","Pit bull","5",5,"M","true","Bronx","10463"
3036,"2016","German Shepherd","German shepherd","4",4,"M","true","Bronx","10459"
3040,"2016","Pit Bull","Pit bull","5",5,"M","false","Bronx","10465"
3041,"2016","Pit Bull","Pit bull","3",3,"M","false","Bronx","10457"
3042,"2016","Beagle","Beagle","10",10,"F","false","Bronx","10451"
3045,"2016","Pit Bull","Pit bull","1",1,"M","false","Bronx","10470"
3046,"2016","Shih Tzu","Shih tzu","8",8,"M","false","Bronx","10470"
3049,"2016","Pit Bull","Pit bull","5",5,"F","false","Bronx","10456"
3051,"2016","Pit Bull","Pit bull","3",3,"F","false","Bronx","10457"
3052,"2016","Chihuahua","Chihuahua","1",1,"M","false","Bronx","10468"
3053,"2016","Yorkshire Terrier","Terrier","6",6,"M","true","Bronx","10455"
3054,"2016","FRENCH POODLE","Poodle","2",2,"M","true","Bronx","10456"
3055,"2016","HUSKY","Husky","6 MTHS",0,"M","true","Bronx","10453"
3058,"2016","Pit Bull","Pit bull","5",5,"M","false","Bronx","10465"
